diag1	share_of_total
M7701  	0.000023630047968997377065
S72142S	0.000023630047968997377065
I82403 	0.000023630047968997377065
43320  	0.000023630047968997377065
3360   	0.000023630047968997377065
72611  	0.000023630047968997377065
I119   	0.000023630047968997377065
H4710  	0.000023630047968997377065
7093   	0.000023630047968997377065
S12100D	0.000023630047968997377065
3202   	0.000023630047968997377065
7218   	0.000023630047968997377065
5279   	0.000023630047968997377065
73340  	0.000023630047968997377065
97081  	0.000023630047968997377065
9878   	0.000023630047968997377065
T82838A	0.000023630047968997377065
29580  	0.000023630047968997377065
99701  	0.000023630047968997377065
T8586XA	0.000023630047968997377065
L120   	0.000023630047968997377065
3839   	0.000023630047968997377065
R1032  	0.000023630047968997377065
7018   	0.000023630047968997377065
59981  	0.000023630047968997377065
8793   	0.000023630047968997377065
20040  	0.000023630047968997377065
M4692  	0.000023630047968997377065
23876  	0.000023630047968997377065
00801  	0.000023630047968997377065
S0101XA	0.000023630047968997377065
7222   	0.000023630047968997377065
S42202D	0.000023630047968997377065
5285   	0.000023630047968997377065
R6889  	0.000023630047968997377065
81400  	0.000023630047968997377065
F203   	0.000023630047968997377065
S71101A	0.000023630047968997377065
J4521  	0.000023630047968997377065
6923   	0.000023630047968997377065
S72302A	0.000023630047968997377065
S72301A	0.000023630047968997377065
R1110  	0.000023630047968997377065
M47818 	0.000023630047968997377065
E1065  	0.000023630047968997377065
I9581  	0.000023630047968997377065
I2129  	0.000023630047968997377065
99656  	0.000023630047968997377065
S42213A	0.000023630047968997377065
1535   	0.000023630047968997377065
N8110  	0.000023630047968997377065
M86271 	0.000023630047968997377065
S72042D	0.000023630047968997377065
71915  	0.000023630047968997377065
3419   	0.000023630047968997377065
5968   	0.000023630047968997377065
72886  	0.000023630047968997377065
0415   	0.000023630047968997377065
1515   	0.000023630047968997377065
L511   	0.000023630047968997377065
79551  	0.000023630047968997377065
71897  	0.000023630047968997377065
H70009 	0.000023630047968997377065
I6783  	0.000023630047968997377065
J09X1  	0.000023630047968997377065
J208   	0.000023630047968997377065
38401  	0.000023630047968997377065
1398   	0.000023630047968997377065
R2681  	0.000023630047968997377065
56201  	0.000023630047968997377065
D3610  	0.000023630047968997377065
C9480  	0.000023630047968997377065
5275   	0.000023630047968997377065
S41111A	0.000023630047968997377065
S12001A	0.000023630047968997377065
3384   	0.000023630047968997377065
I69364 	0.000023630047968997377065
T83022A	0.000023630047968997377065
5716   	0.000023630047968997377065
J95831 	0.000023630047968997377065
0400   	0.000023630047968997377065
J384   	0.000023630047968997377065
48231  	0.000023630047968997377065
F609   	0.000023630047968997377065
47822  	0.000023630047968997377065
5224   	0.000023630047968997377065
82010  	0.000023630047968997377065
11590  	0.000023630047968997377065
R1031  	0.000023630047968997377065
S20211A	0.000023630047968997377065
A0811  	0.000023630047968997377065
65261  	0.000023630047968997377065
S329XXA	0.000023630047968997377065
R000   	0.000023630047968997377065
5929   	0.000023630047968997377065
I70245 	0.000023630047968997377065
I82431 	0.000023630047968997377065
I82503 	0.000023630047968997377065
1980   	0.000023630047968997377065
C099   	0.000023630047968997377065
I6991  	0.000023630047968997377065
8290   	0.000023630047968997377065
K5730  	0.000023630047968997377065
T8649  	0.000023630047968997377065
S32019S	0.000023630047968997377065
E1352  	0.000023630047968997377065
1880   	0.000023630047968997377065
I69221 	0.000023630047968997377065
C50021 	0.000023630047968997377065
V1302  	0.000023630047968997377065
I69359 	0.000023630047968997377065
K029   	0.000023630047968997377065
44284  	0.000023630047968997377065
S72143A	0.000023630047968997377065
81510  	0.000023630047968997377065
S32425A	0.000023630047968997377065
M10072 	0.000023630047968997377065
M0609  	0.000023630047968997377065
9490   	0.000023630047968997377065
T84060A	0.000023630047968997377065
71846  	0.000023630047968997377065
K9420  	0.000023630047968997377065
M40202 	0.000023630047968997377065
1724   	0.000023630047968997377065
K863   	0.000023630047968997377065
S32391B	0.000023630047968997377065
F840   	0.000023630047968997377065
T5491XA	0.000023630047968997377065
2319   	0.000023630047968997377065
79319  	0.000023630047968997377065
7991   	0.000023630047968997377065
5993   	0.000023630047968997377065
K36    	0.000023630047968997377065
3181   	0.000023630047968997377065
G8384  	0.000023630047968997377065
S72424D	0.000023630047968997377065
M65841 	0.000023630047968997377065
I052   	0.000023630047968997377065
3240   	0.000023630047968997377065
24980  	0.000023630047968997377065
71686  	0.000023630047968997377065
C049   	0.000023630047968997377065
E669   	0.000023630047968997377065
C7919  	0.000023630047968997377065
T82594A	0.000023630047968997377065
9711   	0.000023630047968997377065
S066X2A	0.000023630047968997377065
R451   	0.000023630047968997377065
S34105S	0.000023630047968997377065
C7889  	0.000023630047968997377065
K626   	0.000023630047968997377065
S72121A	0.000023630047968997377065
T83098A	0.000023630047968997377065
I429   	0.000023630047968997377065
C07    	0.000023630047968997377065
S42291D	0.000023630047968997377065
E118   	0.000023630047968997377065
36816  	0.000023630047968997377065
71681  	0.000023630047968997377065
T85520A	0.000023630047968997377065
29381  	0.000023630047968997377065
82122  	0.000023630047968997377065
44283  	0.000023630047968997377065
J439   	0.000023630047968997377065
B0230  	0.000023630047968997377065
24920  	0.000023630047968997377065
M84422A	0.000023630047968997377065
C01    	0.000023630047968997377065
71985  	0.000023630047968997377065
G2571  	0.000023630047968997377065
Q2733  	0.000023630047968997377065
L89310 	0.000023630047968997377065
C229   	0.000023630047968997377065
20960  	0.000023630047968997377065
N508   	0.000023630047968997377065
S72034A	0.000023630047968997377065
C864   	0.000023630047968997377065
2808   	0.000023630047968997377065
L03315 	0.000023630047968997377065
17331  	0.000023630047968997377065
R5383  	0.000023630047968997377065
52800  	0.000023630047968997377065
K651   	0.000023630047968997377065
R091   	0.000023630047968997377065
99981  	0.000023630047968997377065
T84114A	0.000023630047968997377065
38870  	0.000023630047968997377065
M769   	0.000023630047968997377065
K469   	0.000023630047968997377065
N950   	0.000023630047968997377065
5711   	0.000023630047968997377065
1916   	0.000023630047968997377065
S32471D	0.000023630047968997377065
K4091  	0.000023630047968997377065
4376   	0.000023630047968997377065
Q231   	0.000023630047968997377065
S0083XA	0.000023630047968997377065
K51312 	0.000023630047968997377065
3340   	0.000023630047968997377065
5821   	0.000023630047968997377065
I6602  	0.000023630047968997377065
86519  	0.000023630047968997377065
4281   	0.000023630047968997377065
2771   	0.000023630047968997377065
K228   	0.000023630047968997377065
B001   	0.000023630047968997377065
J13    	0.000023630047968997377065
71789  	0.000023630047968997377065
7296   	0.000023630047968997377065
S82871B	0.000023630047968997377065
F1024  	0.000023630047968997377065
I745   	0.000023630047968997377065
L97522 	0.000023630047968997377065
04149  	0.000023630047968997377065
C50812 	0.000023630047968997377065
S06350A	0.000023630047968997377065
45184  	0.000023630047968997377065
0069   	0.000023630047968997377065
99933  	0.000023630047968997377065
0391   	0.000023630047968997377065
I25720 	0.000023630047968997377065
40200  	0.000023630047968997377065
J154   	0.000023630047968997377065
R489   	0.000023630047968997377065
37515  	0.000023630047968997377065
29604  	0.000023630047968997377065
72930  	0.000023630047968997377065
B488   	0.000023630047968997377065
I6020  	0.000023630047968997377065
K8063  	0.000023630047968997377065
6039   	0.000023630047968997377065
1516   	0.000023630047968997377065
Z9889  	0.000023630047968997377065
80706  	0.000023630047968997377065
86504  	0.000023630047968997377065
J9811  	0.000023630047968997377065
D259   	0.000023630047968997377065
2253   	0.000023630047968997377065
O85    	0.000023630047968997377065
J157   	0.000023630047968997377065
T66XXXA	0.000023630047968997377065
J17    	0.000023630047968997377065
S2232XD	0.000023630047968997377065
K9161  	0.000023630047968997377065
M5023  	0.000023630047968997377065
56030  	0.000023630047968997377065
C678   	0.000023630047968997377065
M8618  	0.000023630047968997377065
M1991  	0.000023630047968997377065
0093   	0.000023630047968997377065
I69854 	0.000023630047968997377065
G8222  	0.000023630047968997377065
S91002A	0.000023630047968997377065
2250   	0.000023630047968997377065
I209   	0.000023630047968997377065
J1100  	0.000023630047968997377065
34931  	0.000023630047968997377065
K5740  	0.000023630047968997377065
61802  	0.000023630047968997377065
V554   	0.000023630047968997377065
I69851 	0.000023630047968997377065
59389  	0.000023630047968997377065
2731   	0.000023630047968997377065
53191  	0.000023630047968997377065
C760   	0.000023630047968997377065
S42294A	0.000023630047968997377065
J438   	0.000023630047968997377065
3551   	0.000023630047968997377065
M75112 	0.000023630047968997377065
C7A012 	0.000023630047968997377065
1848   	0.000023630047968997377065
43813  	0.000023630047968997377065
T405X1A	0.000023630047968997377065
S0003XA	0.000023630047968997377065
T84029A	0.000023630047968997377065
V4450  	0.000023630047968997377065
L89629 	0.000023630047968997377065
65841  	0.000023630047968997377065
99675  	0.000023630047968997377065
94522  	0.000023630047968997377065
T8249XA	0.000023630047968997377065
T84031D	0.000023630047968997377065
1881   	0.000023630047968997377065
M4805  	0.000023630047968997377065
B004   	0.000023630047968997377065
T84041A	0.000023630047968997377065
40492  	0.000023630047968997377065
M6009  	0.000023630047968997377065
J95821 	0.000023630047968997377065
S72131D	0.000023630047968997377065
S06359A	0.000023630047968997377065
V5841  	0.000023630047968997377065
S7292XA	0.000023630047968997377065
9041   	0.000023630047968997377065
S42451D	0.000023630047968997377065
S7290XA	0.000023630047968997377065
M87212 	0.000023630047968997377065
4441   	0.000023630047968997377065
29560  	0.000023630047968997377065
4730   	0.000023630047968997377065
K2971  	0.000023630047968997377065
S76001D	0.000023630047968997377065
5238   	0.000023630047968997377065
L89523 	0.000023630047968997377065
1610   	0.000023630047968997377065
T85590A	0.000023630047968997377065
J15211 	0.000023630047968997377065
C155   	0.000023630047968997377065
T82514A	0.000023630047968997377065
2515   	0.000023630047968997377065
S72401P	0.000023630047968997377065
45350  	0.000023630047968997377065
94524  	0.000023630047968997377065
7869   	0.000023630047968997377065
72782  	0.000023630047968997377065
S069X1A	0.000023630047968997377065
71849  	0.000023630047968997377065
2988   	0.000023630047968997377065
20973  	0.000023630047968997377065
J432   	0.000023630047968997377065
R1030  	0.000023630047968997377065
S32041D	0.000023630047968997377065
B259   	0.000023630047968997377065
M1652  	0.000023630047968997377065
I25710 	0.000023630047968997377065
R400   	0.000023630047968997377065
S82032D	0.000023630047968997377065
S42353A	0.000023630047968997377065
2126   	0.000023630047968997377065
38600  	0.000023630047968997377065
66401  	0.000023630047968997377065
78002  	0.000023630047968997377065
T83711A	0.000023630047968997377065
E109   	0.000023630047968997377065
1917   	0.000023630047968997377065
5966   	0.000023630047968997377065
M47817 	0.000023630047968997377065
I6349  	0.000023630047968997377065
81000  	0.000023630047968997377065
53511  	0.000023630047968997377065
H8109  	0.000023630047968997377065
H02834 	0.000023630047968997377065
T82598A	0.000023630047968997377065
9213   	0.000023630047968997377065
80707  	0.000023630047968997377065
I69393 	0.000023630047968997377065
86389  	0.000023630047968997377065
T8385XA	0.000023630047968997377065
47870  	0.000023630047968997377065
33522  	0.000023630047968997377065
K5712  	0.000023630047968997377065
L89313 	0.000023630047968997377065
7861   	0.000023630047968997377065
N812   	0.000023630047968997377065
S48121A	0.000023630047968997377065
80603  	0.000023630047968997377065
99741  	0.000023630047968997377065
81100  	0.000023630047968997377065
S7292XS	0.000023630047968997377065
80120  	0.000023630047968997377065
I63323 	0.000023630047968997377065
K2941  	0.000023630047968997377065
73098  	0.000023630047968997377065
V0253  	0.000023630047968997377065
S43015S	0.000023630047968997377065
S12590A	0.000023630047968997377065
85240  	0.000023630047968997377065
5933   	0.000023630047968997377065
K3182  	0.000023630047968997377065
94149  	0.000023630047968997377065
9598   	0.000023630047968997377065
59382  	0.000023630047968997377065
S72352A	0.000023630047968997377065
T8359XA	0.000023630047968997377065
M4856XS	0.000023630047968997377065
82521  	0.000023630047968997377065
M19072 	0.000023630047968997377065
Z902   	0.000023630047968997377065
81383  	0.000023630047968997377065
0059   	0.000023630047968997377065
80131  	0.000023630047968997377065
3599   	0.000023630047968997377065
I63519 	0.000023630047968997377065
4411   	0.000023630047968997377065
S71142A	0.000023630047968997377065
4612   	0.000023630047968997377065
S8001XS	0.000023630047968997377065
S36031A	0.000023630047968997377065
S82141G	0.000023630047968997377065
80625  	0.000023630047968997377065
82130  	0.000023630047968997377065
S72112D	0.000023630047968997377065
5563   	0.000023630047968997377065
T43595A	0.000023630047968997377065
29631  	0.000023630047968997377065
I953   	0.000023630047968997377065
36230  	0.000023630047968997377065
88102  	0.000023630047968997377065
I69898 	0.000023630047968997377065
01184  	0.000023630047968997377065
3369   	0.000023630047968997377065
73689  	0.000023630047968997377065
73022  	0.000023630047968997377065
G060   	0.000023630047968997377065
1969   	0.000023630047968997377065
Z4821  	0.000023630047968997377065
S46091D	0.000023630047968997377065
4611   	0.000023630047968997377065
S72452B	0.000023630047968997377065
D120   	0.000023630047968997377065
R066   	0.000023630047968997377065
N924   	0.000023630047968997377065
R1111  	0.000023630047968997377065
Z89511 	0.000023630047968997377065
78459  	0.000023630047968997377065
Z765   	0.000023630047968997377065
6181   	0.000023630047968997377065
S32001D	0.000023630047968997377065
94532  	0.000023630047968997377065
20929  	0.000023630047968997377065
95911  	0.000023630047968997377065
5078   	0.000023630047968997377065
3576   	0.000023630047968997377065
78937  	0.000023630047968997377065
0030   	0.000023630047968997377065
T82867A	0.000023630047968997377065
V1259  	0.000023630047968997377065
I890   	0.000023630047968997377065
5564   	0.000023630047968997377065
85211  	0.000023630047968997377065
I255   	0.000023630047968997377065
K754   	0.000023630047968997377065
M799   	0.000023630047968997377065
B451   	0.000023630047968997377065
986    	0.000023630047968997377065
43321  	0.000023630047968997377065
J9509  	0.000023630047968997377065
T85624A	0.000023630047968997377065
55092  	0.000023630047968997377065
53521  	0.000023630047968997377065
40413  	0.000023630047968997377065
71196  	0.000023630047968997377065
C4002  	0.000023630047968997377065
00863  	0.000023630047968997377065
4377   	0.000023630047968997377065
47874  	0.000023630047968997377065
2306   	0.000023630047968997377065
80228  	0.000023630047968997377065
2764   	0.000023630047968997377065
M4036  	0.000023630047968997377065
33372  	0.000023630047968997377065
70723  	0.000023630047968997377065
80608  	0.000023630047968997377065
S36129S	0.000023630047968997377065
75310  	0.000023630047968997377065
V1253  	0.000023630047968997377065
73320  	0.000023630047968997377065
M1651  	0.000023630047968997377065
N185   	0.000023630047968997377065
T8859XA	0.000023630047968997377065
T829XXD	0.000023630047968997377065
M4126  	0.000023630047968997377065
J4541  	0.000023630047968997377065
75431  	0.000023630047968997377065
71105  	0.000023630047968997377065
4489   	0.000023630047968997377065
J1289  	0.000023630047968997377065
D5701  	0.000023630047968997377065
N138   	0.000023630047968997377065
92400  	0.000023630047968997377065
34460  	0.000023630047968997377065
24280  	0.000023630047968997377065
K9412  	0.000023630047968997377065
72884  	0.000023630047968997377065
N139   	0.000023630047968997377065
G939   	0.000023630047968997377065
0412   	0.000023630047968997377065
9135   	0.000023630047968997377065
B1711  	0.000023630047968997377065
S82402D	0.000023630047968997377065
S72114D	0.000023630047968997377065
V5844  	0.000023630047968997377065
Z48814 	0.000023630047968997377065
9713   	0.000023630047968997377065
T84011A	0.000023630047968997377065
34682  	0.000023630047968997377065
T85848A	0.000023630047968997377065
T84020D	0.000023630047968997377065
J9589  	0.000023630047968997377065
8090   	0.000023630047968997377065
4259   	0.000023630047968997377065
I824Y2 	0.000023630047968997377065
M4807  	0.000023630047968997377065
S42201A	0.000023630047968997377065
46619  	0.000023630047968997377065
C7B8   	0.000023630047968997377065
L121   	0.000023630047968997377065
C161   	0.000023630047968997377065
I63522 	0.000023630047968997377065
5854   	0.000023630047968997377065
M79604 	0.000023630047968997377065
Z4542  	0.000023630047968997377065
M532X7 	0.000023630047968997377065
88101  	0.000023630047968997377065
27403  	0.000023630047968997377065
17339  	0.000023630047968997377065
F331   	0.000023630047968997377065
S55112A	0.000023630047968997377065
2370   	0.000023630047968997377065
45932  	0.000023630047968997377065
0793   	0.000023630047968997377065
S0292XA	0.000023630047968997377065
D61811 	0.000023630047968997377065
K8062  	0.000023630047968997377065
47834  	0.000023630047968997377065
64511  	0.000023630047968997377065
M00812 	0.000023630047968997377065
96905  	0.000023630047968997377065
74689  	0.000023630047968997377065
85241  	0.000023630047968997377065
3099   	0.000023630047968997377065
71481  	0.000023630047968997377065
B159   	0.000023630047968997377065
S82202D	0.000023630047968997377065
S02600K	0.000023630047968997377065
6258   	0.000023630047968997377065
T826XXD	0.000023630047968997377065
M5127  	0.000023630047968997377065
7350   	0.000023630047968997377065
T8579XD	0.000023630047968997377065
3829   	0.000023630047968997377065
82110  	0.000023630047968997377065
04110  	0.000023630047968997377065
81109  	0.000023630047968997377065
M8738  	0.000023630047968997377065
E2740  	0.000023630047968997377065
71922  	0.000023630047968997377065
56984  	0.000023630047968997377065
60021  	0.000023630047968997377065
T8029XA	0.000023630047968997377065
S22060D	0.000023630047968997377065
D123   	0.000023630047968997377065
G43511 	0.000023630047968997377065
59683  	0.000023630047968997377065
5719   	0.000023630047968997377065
C50911 	0.000023630047968997377065
T86841 	0.000023630047968997377065
S52592B	0.000023630047968997377065
71943  	0.000023630047968997377065
81611  	0.000023630047968997377065
T61771A	0.000023630047968997377065
E210   	0.000023630047968997377065
79579  	0.000023630047968997377065
81352  	0.000023630047968997377065
S81802A	0.000023630047968997377065
3869   	0.000023630047968997377065
J9819  	0.000023630047968997377065
S42011D	0.000023630047968997377065
94435  	0.000023630047968997377065
C714   	0.000023630047968997377065
34680  	0.000023630047968997377065
01193  	0.000023630047968997377065
D219   	0.000023630047968997377065
O9989  	0.000023630047968997377065
5111   	0.000023630047968997377065
S31113A	0.000023630047968997377065
1871   	0.000023630047968997377065
6164   	0.000023630047968997377065
S79191A	0.000023630047968997377065
J8489  	0.000023630047968997377065
83920  	0.000023630047968997377065
3071   	0.000023630047968997377065
8798   	0.000023630047968997377065
G808   	0.000023630047968997377065
51902  	0.000023630047968997377065
72409  	0.000023630047968997377065
M810   	0.000023630047968997377065
5932   	0.000023630047968997377065
D528   	0.000023630047968997377065
L89620 	0.000023630047968997377065
J069   	0.000023630047968997377065
0701   	0.000023630047968997377065
34570  	0.000023630047968997377065
1639   	0.000023630047968997377065
4554   	0.000023630047968997377065
M169   	0.000023630047968997377065
L409   	0.000023630047968997377065
9108   	0.000023630047968997377065
S91312A	0.000023630047968997377065
77210  	0.000023630047968997377065
34461  	0.000023630047968997377065
I428   	0.000023630047968997377065
71836  	0.000023630047968997377065
J9501  	0.000023630047968997377065
S32501A	0.000023630047968997377065
F1010  	0.000023630047968997377065
94536  	0.000023630047968997377065
M25562 	0.000023630047968997377065
M8448XA	0.000023630047968997377065
T84043A	0.000023630047968997377065
B028   	0.000023630047968997377065
K9181  	0.000023630047968997377065
I6613  	0.000023630047968997377065
475    	0.000023630047968997377065
88110  	0.000023630047968997377065
6019   	0.000023630047968997377065
M11212 	0.000023630047968997377065
9212   	0.000023630047968997377065
R1084  	0.000023630047968997377065
D251   	0.000023630047968997377065
56731  	0.000023630047968997377065
G030   	0.000023630047968997377065
G6281  	0.000023630047968997377065
56721  	0.000023630047968997377065
D128   	0.000023630047968997377065
S7292XD	0.000023630047968997377065
80001  	0.000023630047968997377065
F1914  	0.000023630047968997377065
78492  	0.000023630047968997377065
S52614D	0.000023630047968997377065
K2920  	0.000023630047968997377065
T447X1A	0.000023630047968997377065
S72032D	0.000023630047968997377065
S82002D	0.000023630047968997377065
29544  	0.000023630047968997377065
M71122 	0.000023630047968997377065
0340   	0.000023630047968997377065
3239   	0.000023630047968997377065
S2220XD	0.000023630047968997377065
20900  	0.000023630047968997377065
71517  	0.000023630047968997377065
S7290XD	0.000023630047968997377065
3968   	0.000023630047968997377065
71844  	0.000023630047968997377065
S76112D	0.000023630047968997377065
8708   	0.000023630047968997377065
29682  	0.000023630047968997377065
D381   	0.000023630047968997377065
40311  	0.000023630047968997377065
T39312A	0.000023630047968997377065
F4310  	0.000023630047968997377065
O701   	0.000023630047968997377065
1707   	0.000023630047968997377065
H05011 	0.000023630047968997377065
T426X2A	0.000023630047968997377065
K50912 	0.000023630047968997377065
29699  	0.000023630047968997377065
86503  	0.000023630047968997377065
G9589  	0.000023630047968997377065
S12110K	0.000023630047968997377065
J9692  	0.000023630047968997377065
G709   	0.000023630047968997377065
S272XXA	0.000023630047968997377065
I69198 	0.000023630047968997377065
80844  	0.000023630047968997377065
D214   	0.000023630047968997377065
S82209D	0.000023630047968997377065
S36039A	0.000023630047968997377065
S7291XB	0.000023630047968997377065
79029  	0.000023630047968997377065
17322  	0.000023630047968997377065
81332  	0.000023630047968997377065
60499  	0.000023630047968997377065
S06890D	0.000023630047968997377065
G43109 	0.000023630047968997377065
43812  	0.000023630047968997377065
44409  	0.000023630047968997377065
I69998 	0.000023630047968997377065
J84114 	0.000023630047968997377065
M50023 	0.000023630047968997377065
M660   	0.000023630047968997377065
M9956  	0.000023630047968997377065
28749  	0.000023630047968997377065
C158   	0.000023630047968997377065
C183   	0.000023630047968997377065
S20219A	0.000023630047968997377065
20285  	0.000023630047968997377065
99663  	0.000023630047968997377065
V4281  	0.000023630047968997377065
1123   	0.000023630047968997377065
0661   	0.000023630047968997377065
8961   	0.000023630047968997377065
R293   	0.000023630047968997377065
C221   	0.000023630047968997377065
36234  	0.000023630047968997377065
M00861 	0.000023630047968997377065
S4292XA	0.000023630047968997377065
J869   	0.000023630047968997377065
V5401  	0.000023630047968997377065
9680   	0.000023630047968997377065
J9801  	0.000023630047968997377065
M79632 	0.000023630047968997377065
82013  	0.000023630047968997377065
T25322A	0.000023630047968997377065
K561   	0.000023630047968997377065
I63431 	0.000023630047968997377065
0463   	0.000023630047968997377065
4474   	0.000023630047968997377065
S62521A	0.000023630047968997377065
I519   	0.000023630047968997377065
42511  	0.000023630047968997377065
80421  	0.000023630047968997377065
S42221A	0.000023630047968997377065
V5861  	0.000023630047968997377065
M4310  	0.000023630047968997377065
G251   	0.000023630047968997377065
32082  	0.000023630047968997377065
7088   	0.000023630047968997377065
S3609XD	0.000023630047968997377065
R209   	0.000023630047968997377065
25032  	0.000023630047968997377065
2148   	0.000023630047968997377065
2867   	0.000023630047968997377065
J704   	0.000023630047968997377065
C495   	0.000023630047968997377065
G834   	0.000023630047968997377065
45351  	0.000023630047968997377065
K451   	0.000023630047968997377065
87320  	0.000023630047968997377065
V660   	0.000023630047968997377065
9921   	0.000023630047968997377065
T84011D	0.000023630047968997377065
M4644  	0.000023630047968997377065
I6312  	0.000023630047968997377065
S82844A	0.000023630047968997377065
36232  	0.000023630047968997377065
M4646  	0.000023630047968997377065
71740  	0.000023630047968997377065
F2089  	0.000023630047968997377065
C9001  	0.000023630047968997377065
S43421A	0.000023630047968997377065
20600  	0.000023630047968997377065
T84115A	0.000023630047968997377065
2555   	0.000023630047968997377065
T401X2A	0.000023630047968997377065
S88112D	0.000023630047968997377065
5552   	0.000023630047968997377065
S7221XD	0.000023630047968997377065
2441   	0.000023630047968997377065
9110   	0.000023630047968997377065
30021  	0.000023630047968997377065
K260   	0.000023630047968997377065
K645   	0.000023630047968997377065
R590   	0.000023630047968997377065
73710  	0.000023630047968997377065
73719  	0.000023630047968997377065
N454   	0.000023630047968997377065
M84451S	0.000023630047968997377065
8472   	0.000023630047968997377065
K5010  	0.000023630047968997377065
D5720  	0.000023630047968997377065
S52501B	0.000023630047968997377065
45384  	0.000023630047968997377065
G300   	0.000023630047968997377065
44502  	0.000023630047968997377065
M8448XD	0.000023630047968997377065
J700   	0.000023630047968997377065
T17590A	0.000023630047968997377065
7104   	0.000023630047968997377065
I8511  	0.000023630047968997377065
G909   	0.000023630047968997377065
37730  	0.000023630047968997377065
7200   	0.000023630047968997377065
56401  	0.000023630047968997377065
S02401A	0.000023630047968997377065
94242  	0.000023630047968997377065
1716   	0.000023630047968997377065
I70319 	0.000023630047968997377065
9920   	0.000023630047968997377065
00849  	0.000023630047968997377065
7327   	0.000023630047968997377065
N99522 	0.000023630047968997377065
1390   	0.000023630047968997377065
S0232XA	0.000023630047968997377065
E209   	0.000023630047968997377065
035    	0.000023630047968997377065
1709   	0.000023630047968997377065
I25719 	0.000023630047968997377065
I220   	0.000023630047968997377065
G609   	0.000023630047968997377065
M0569  	0.000023630047968997377065
78930  	0.000023630047968997377065
5192   	0.000023630047968997377065
J123   	0.000023630047968997377065
I83013 	0.000023630047968997377065
I97630 	0.000023630047968997377065
N19    	0.000023630047968997377065
T401X1A	0.000023630047968997377065
M87852 	0.000023630047968997377065
5651   	0.000023630047968997377065
80504  	0.000023630047968997377065
78341  	0.000023630047968997377065
F1520  	0.000023630047968997377065
D6959  	0.000023630047968997377065
80629  	0.000023630047968997377065
9744   	0.000023630047968997377065
S01112A	0.000023630047968997377065
25202  	0.000023630047968997377065
3061   	0.000023630047968997377065
22804  	0.000023630047968997377065
S32049A	0.000023630047968997377065
F0781  	0.000023630047968997377065
7243   	0.000023630047968997377065
F1594  	0.000023630047968997377065
7873   	0.000023630047968997377065
71856  	0.000023630047968997377065
5964   	0.000023630047968997377065
N178   	0.000023630047968997377065
1459   	0.000023630047968997377065
D3502  	0.000023630047968997377065
1411   	0.000023630047968997377065
C720   	0.000023630047968997377065
1552   	0.000023630047968997377065
S72451B	0.000023630047968997377065
8931   	0.000023630047968997377065
I9589  	0.000023630047968997377065
T82857S	0.000023630047968997377065
20402  	0.000023630047968997377065
N321   	0.000023630047968997377065
K2951  	0.000023630047968997377065
N3081  	0.000023630047968997377065
M13161 	0.000023630047968997377065
74761  	0.000023630047968997377065
M7061  	0.000023630047968997377065
4416   	0.000023630047968997377065
Z930   	0.000023630047968997377065
J988   	0.000023630047968997377065
9390   	0.000023630047968997377065
Z960   	0.000023630047968997377065
41040  	0.000023630047968997377065
74742  	0.000023630047968997377065
A4902  	0.000023630047968997377065
I308   	0.000023630047968997377065
K8030  	0.000023630047968997377065
1987   	0.000023630047968997377065
J385   	0.000023630047968997377065
A020   	0.000023630047968997377065
L89614 	0.000023630047968997377065
38582  	0.000023630047968997377065
G40911 	0.000023630047968997377065
S82851G	0.000023630047968997377065
8409   	0.000023630047968997377065
K8067  	0.000023630047968997377065
80226  	0.000023630047968997377065
M1710  	0.000023630047968997377065
2949   	0.000023630047968997377065
L513   	0.000023630047968997377065
R591   	0.000023630047968997377065
9752   	0.000023630047968997377065
99809  	0.000023630047968997377065
M12811 	0.000023630047968997377065
44771  	0.000023630047968997377065
S72392A	0.000023630047968997377065
40402  	0.000023630047968997377065
I421   	0.000023630047968997377065
S82042A	0.000023630047968997377065
L7634  	0.000023630047968997377065
43391  	0.000023630047968997377065
C9262  	0.000023630047968997377065
4371   	0.000023630047968997377065
60090  	0.000023630047968997377065
I63533 	0.000023630047968997377065
8241   	0.000023630047968997377065
M7989  	0.000023630047968997377065
27489  	0.000023630047968997377065
S32421A	0.000023630047968997377065
85142  	0.000023630047968997377065
S06340A	0.000023630047968997377065
N7689  	0.000023630047968997377065
I2542  	0.000023630047968997377065
V4611  	0.000023630047968997377065
42989  	0.000023630047968997377065
73024  	0.000023630047968997377065
S82409A	0.000023630047968997377065
S82851B	0.000023630047968997377065
J158   	0.000023630047968997377065
M47896 	0.000023630047968997377065
86501  	0.000023630047968997377065
T18128A	0.000023630047968997377065
J95822 	0.000023630047968997377065
1981   	0.000023630047968997377065
S42392A	0.000023630047968997377065
9858   	0.000023630047968997377065
34120  	0.000023630047968997377065
M50123 	0.000023630047968997377065
C7952  	0.000023630047968997377065
L89324 	0.000023630047968997377065
S42211B	0.000023630047968997377065
8074   	0.000023630047968997377065
48249  	0.000023630047968997377065
56789  	0.000023630047968997377065
S32512A	0.000023630047968997377065
2841   	0.000023630047968997377065
M4713  	0.000023630047968997377065
34603  	0.000023630047968997377065
6201   	0.000023630047968997377065
M7021  	0.000023630047968997377065
71949  	0.000023630047968997377065
3502   	0.000023630047968997377065
S32444A	0.000023630047968997377065
2811   	0.000023630047968997377065
Z96659 	0.000023630047968997377065
S32591D	0.000023630047968997377065
